Project Name,Issue URL,issue number,pr that mention,title
intel/dffml,https://github.com/intel/dffml/issues/235,235,252 ,source: mysql: Setup common borked
intel/dffml,https://github.com/intel/dffml/issues/1200,1200,1227 ,optimizer: change plugin name
intel/dffml,https://github.com/intel/dffml/issues/665,665,668 , noasync: Expose high level run
intel/dffml,https://github.com/intel/dffml/issues/1345,1345,1346 ,Link in CONTRIBUTING.md is broken
intel/dffml,https://github.com/intel/dffml/issues/370,370,399 ,cli: dataflow: Shorthand for create command
intel/dffml,https://github.com/intel/dffml/issues/720,720,721 ,dataflow: operation : Support shared config
intel/dffml,https://github.com/intel/dffml/issues/13,13,1031 ,plugin: feature: Add some features!
intel/dffml,https://github.com/intel/dffml/issues/632,632,646 ,model: daal4py: New Model daal4py
intel/dffml,https://github.com/intel/dffml/issues/1257,1257,1258 ,skel: common: version: Need to remove file
intel/dffml,https://github.com/intel/dffml/issues/327,327,687 ,cli: dataflow: diagram: Show links on conditions
intel/dffml,https://github.com/intel/dffml/issues/624,624,698 ,windows: At least 4 tests failing on Windows
intel/dffml,https://github.com/intel/dffml/issues/366,366,510 ,docs: Doctest-able Examples
intel/dffml,https://github.com/intel/dffml/issues/29,29,226 276 ,plugin: model: Add some new models!
intel/dffml,https://github.com/intel/dffml/issues/464,464,465 ,docs: tutorial: model: Need to mention file paths of files we're editing
intel/dffml,https://github.com/intel/dffml/issues/608,608,570 ,service:http:New ouput presentation modes in HttpChannelConfig
intel/dffml,https://github.com/intel/dffml/issues/576,576,580 ,db: sqlite: Creating lock on __init__ causes issues when not in an event loop
intel/dffml,https://github.com/intel/dffml/issues/126,126,376 ,sources: Change `label` to `tag`
intel/dffml,https://github.com/intel/dffml/issues/960,960,1045 ,model: orion: Time series anomaly detection
intel/dffml,https://github.com/intel/dffml/issues/433,433,451 460 ,docs: model: tensorflow: Include examples of how to use from Python API
intel/dffml,https://github.com/intel/dffml/issues/1056,1056,1092 ,util : net : `cached_download` and derivatives should no longer be decorators  
intel/dffml,https://github.com/intel/dffml/issues/599,599,1091 ,docs: usage: Ice Cream sales demo
intel/dffml,https://github.com/intel/dffml/issues/999,999,1004 1015 ,tests: style: Write a check that makes sure that all text files end with a newline
intel/dffml,https://github.com/intel/dffml/issues/1040,1040,1076 ,ci: lint: commits: Add ci job to validate commit message format
intel/dffml,https://github.com/intel/dffml/issues/537,537,634 ,Tensorflow_hub / scratch: ubuntu: python api does not run successfully as scikit does
intel/dffml,https://github.com/intel/dffml/issues/1017,1017,1054 ,service: dev: docs: build: Convert scripts/docs.sh into dffml/service/dev.py CMD
intel/dffml,https://github.com/intel/dffml/issues/1159,1159,1161 ,operation: archive: Opeations need an output
intel/dffml,https://github.com/intel/dffml/issues/880,880,883 ,docs: Test all tutorials
intel/dffml,https://github.com/intel/dffml/issues/183,183,197 ,docs: Switch HTML theme to sphinx_rtd_theme
intel/dffml,https://github.com/intel/dffml/issues/615,615,685 ,docs: model: vowpal: Missing example usage
intel/dffml,https://github.com/intel/dffml/issues/584,584,604 ,source: DataFlow based preprocessing source
intel/dffml,https://github.com/intel/dffml/issues/984,984,1031 ,cleanup: Rename master branch to main
intel/dffml,https://github.com/intel/dffml/issues/438,438,529 ,docs: Enable hiding of Python prompts
intel/dffml,https://github.com/intel/dffml/issues/22,22,71 ,model: Impelment a way to pass model specific config options
intel/dffml,https://github.com/intel/dffml/issues/316,316,340 ,model: tensorlfow: dnnc: Make classification property predict
intel/dffml,https://github.com/intel/dffml/issues/551,551,555 ,source: ini: Create source for parsing .ini files
intel/dffml,https://github.com/intel/dffml/issues/101,101,96 ,model: Make features part of ModelContext init
intel/dffml,https://github.com/intel/dffml/issues/382,382,454 ,df: types: Input validation option to use operations within DataFlow
intel/dffml,https://github.com/intel/dffml/issues/910,910,913 915 917 ,model: pytorch: Custom exception when loss function is misspelled
intel/dffml,https://github.com/intel/dffml/issues/156,156,161 ,docs: HACKING: logging for testing
intel/dffml,https://github.com/intel/dffml/issues/140,140,142 ,Dockerfile: Update pip
intel/dffml,https://github.com/intel/dffml/issues/1319,1319,1380 ,source: datasets: Add common time-series datasets 
intel/dffml,https://github.com/intel/dffml/issues/402,402,456 ,source: db: Source using the database abstraction
intel/dffml,https://github.com/intel/dffml/issues/117,117,181 ,examples: source: Rename testcase
intel/dffml,https://github.com/intel/dffml/issues/1088,1088,1101 ,util : log : Need a  decorator which logs the Runtime of the function it wraps. 
intel/dffml,https://github.com/intel/dffml/issues/394,394,518 ,df: memory: async iterator operations
intel/dffml,https://github.com/intel/dffml/issues/619,619,932 1277 ,util: testing: Move core docstrings test logic into main package
intel/dffml,https://github.com/intel/dffml/issues/475,475,486 ,docs: Do not include generated files in git history
intel/dffml,https://github.com/intel/dffml/issues/658,658,694 ,examples: ffmpeg: Transform from package into single Python file
intel/dffml,https://github.com/intel/dffml/issues/822,822,823 ,util: data: export_value should convert numpy array to JSON serializable datatype
intel/dffml,https://github.com/intel/dffml/issues/121,121,192 427 ,CONTIRIBUTING: Add note about using black via VSCode
intel/dffml,https://github.com/intel/dffml/issues/434,434,541 , docs: model: scratch: Include example of how to use from Python API
intel/dffml,https://github.com/intel/dffml/issues/1051,1051,1069 1070 ,util: asynctestcase: Consolidate test case classes
intel/dffml,https://github.com/intel/dffml/issues/1143,1143,1142 1261 ,model: Expose more information
intel/dffml,https://github.com/intel/dffml/issues/930,930,934 ,docs: plugins: model: Add console example for XBGRegressor
intel/dffml,https://github.com/intel/dffml/issues/224,224,921 ,df: memory: Cap number of executing contexts
intel/dffml,https://github.com/intel/dffml/issues/361,361,400 ,repo: Rename to record
intel/dffml,https://github.com/intel/dffml/issues/635,635,644 ,cli: edit: Split into record and all
intel/dffml,https://github.com/intel/dffml/issues/265,265,299 ,util: entrypoint: entry_point should be have no underscore
intel/dffml,https://github.com/intel/dffml/issues/1315,1315,1061 ,service: sw: src: change: notify: Service to facilitate poly repo pull model dev tooling
intel/dffml,https://github.com/intel/dffml/issues/320,320,507 508 509 609 ,model: Dynamiclly import libraries for model plugins when plugin is instantiated
intel/dffml,https://github.com/intel/dffml/issues/662,662,1128 1155 1172 ,model: Rename directory property to location
intel/dffml,https://github.com/intel/dffml/issues/1084,1084,1087 ,docs: Typos in GSoC 2021 Contribution Guide
intel/dffml,https://github.com/intel/dffml/issues/233,233,354 ,repo: Repo.src_url should be Repo.key
intel/dffml,https://github.com/intel/dffml/issues/1343,1343,1367 ,docs: missing screenshot of grading rubric
intel/dffml,https://github.com/intel/dffml/issues/726,726,768 ,configloader: png: Rename from png to image
intel/dffml,https://github.com/intel/dffml/issues/1181,1181,1226 ,accuracy: Rename high level accuracy() to score()
intel/dffml,https://github.com/intel/dffml/issues/858,858,863 ,model: autosklearn: Incompatable with version 0.10.0
intel/dffml,https://github.com/intel/dffml/issues/272,272,276 280 971 ,model: scikit: Add new scikit based models
intel/dffml,https://github.com/intel/dffml/issues/54,54,71 ,df: base: Base classes need to have context management within parent and context
intel/dffml,https://github.com/intel/dffml/issues/1007,1007,1010 ,docs: specifying the python version while installing the dffml module
intel/dffml,https://github.com/intel/dffml/issues/435,435,542 634 , docs: model: tensorflow hub: Include examples of how to use from Python API
intel/dffml,https://github.com/intel/dffml/issues/659,659,663 ,noasync: Expose high level save and load
intel/dffml,https://github.com/intel/dffml/issues/81,81,80 304 372 ,docs: CONTRIBUTING: Clarify changelog wording
intel/dffml,https://github.com/intel/dffml/issues/970,970,1053 ,model: Catboost: Add model catboostregressor and catboostclassifier
intel/dffml,https://github.com/intel/dffml/issues/531,531,547 ,docs: tutorial: operations: Dockerfile and HTTP service deployment
intel/dffml,https://github.com/intel/dffml/issues/680,680,760 ,model: predict method should take sources
intel/dffml,https://github.com/intel/dffml/issues/116,116,150 ,docs: plugin: Dev service
intel/dffml,https://github.com/intel/dffml/issues/638,638,709 ,docs: usage: MNIST: Add ability to preprocess images through cli while predicting on MNIST dataset
intel/dffml,https://github.com/intel/dffml/issues/907,907,920 ,docs: tutorials: neuralnetwork: Needs some minor improvements and explanation
intel/dffml,https://github.com/intel/dffml/issues/291,291,299 ,operation: model_predict: Remove msg
intel/dffml,https://github.com/intel/dffml/issues/383,383,503 ,model: tensorflow: Refactor
intel/dffml,https://github.com/intel/dffml/issues/415,415,387 ,df: Support operation redefintion for run_dataflow
intel/dffml,https://github.com/intel/dffml/issues/1135,1135,1076 ,util: testing: asynctestcase: Uses on OSX with child watcher
intel/dffml,https://github.com/intel/dffml/issues/100,100,105 ,base: Fix label issues
intel/dffml,https://github.com/intel/dffml/issues/317,317,1043 ,source: csv: Strip spaces in columns by default
intel/dffml,https://github.com/intel/dffml/issues/194,194,190 ,base: BaseConfigurable produces odd typenames in conjection with docs.py
intel/dffml,https://github.com/intel/dffml/issues/710,710,714 ,shouldi: Unable to export the dataflow of shouldi
intel/dffml,https://github.com/intel/dffml/issues/655,655,679 893 ,model: Stop guessing directory for models
intel/dffml,https://github.com/intel/dffml/issues/497,497,498 ,model: transformers: example: Asserting that accuracy is 0.0
autonomio/talos,https://github.com/autonomio/talos/issues/512,512,548 583 ,Out of bound (IndexError) in param_space when using boolean_limit
autonomio/talos,https://github.com/autonomio/talos/issues/206,206,247 ,Running out of GPU memory (add clear_session for all backends)
autonomio/talos,https://github.com/autonomio/talos/issues/549,549,550 ,Heatmap always have missing parts
autonomio/talos,https://github.com/autonomio/talos/issues/135,135,138 ,forced conversion of int parameters to floats bug
autonomio/talos,https://github.com/autonomio/talos/issues/421,421,581 ,[FEATURE REQUEST] add support for custom layers in `best_model()`
autonomio/talos,https://github.com/autonomio/talos/issues/471,471,473 ,How to install latest version of Talos in Google Colab?
autonomio/talos,https://github.com/autonomio/talos/issues/534,534,546 ,talos for a model with custom layer
autonomio/talos,https://github.com/autonomio/talos/issues/580,580,581 ,Getting errors when handling custom object
autonomio/talos,https://github.com/autonomio/talos/issues/30,30,34 ,search_method='linear' throws runtime error
autonomio/talos,https://github.com/autonomio/talos/issues/222,222,243 ,A way to set experiment_name directly
autonomio/talos,https://github.com/autonomio/talos/issues/65,65,70 ,How use Talos with custom model declaration f.ex. model=Model() and not model = Sequential()
autonomio/talos,https://github.com/autonomio/talos/issues/444,444,457 ,"Example file throws ""UnboundLocalError: local variable 'latest_file' referenced before assignment"""
autonomio/talos,https://github.com/autonomio/talos/issues/385,385,405 ,Metric name is hardcoded in scan_object.evaluate_models()
autonomio/talos,https://github.com/autonomio/talos/issues/106,106,109 ,Talos for regression problem
autonomio/talos,https://github.com/autonomio/talos/issues/64,64,70 ,predict_classes in score_model.py results in AttributeError 
autonomio/talos,https://github.com/autonomio/talos/issues/223,223,240 ,Ability to filter valid premutations
autonomio/talos,https://github.com/autonomio/talos/issues/42,42,70 ,Documentation 
autonomio/talos,https://github.com/autonomio/talos/issues/225,225,242 ,A way to end the experiment after a certain time
autonomio/talos,https://github.com/autonomio/talos/issues/136,136,137 ,Correlate does not work with metrics that are not named in `metric_names()`
autonomio/talos,https://github.com/autonomio/talos/issues/62,62,63 66 ,results.py causes some metrics to take the lowest value from history object
lihanghang/NLP-Knowledge-Graph,https://github.com/lihanghang/NLP-Knowledge-Graph/issues/1,1,5 ,Python 3 incompatibilities
experiencor/keras-yolo3,https://github.com/experiencor/keras-yolo3/issues/90,90,91 ,"the "" preprocess_input"" function isn't working properly"
experiencor/keras-yolo3,https://github.com/experiencor/keras-yolo3/issues/203,203,276 ,"ValueError: threshold must be numeric and non-NAN, try sys.maxsize for untruncated representation"
